order_id,customer_id,customer_name,customer_segment,customer_type,first_purchase_date,last_purchase_date,product_id,product_name,category,sub_category,brand,order_date,quantity,unit_price,discount_pct,sales_channel,payment_method,sales_rep,region,operating_expenses,cash_balance,debt_balance,monthly_burn,churn_flag,gross_revenue,net_revenue,cogs_pct,cost_of_goods_sold,gross_profit,order_year,order_month,order_quarter,order_month_year,margin_pct
10084,P1035,Lucas Pereira,Consumer,New,2023-11-02,2024-05-07,P1035,Galaxy S24 Ultra,Electronics,Smartphones,Samsung,2024-05-07,1,1248.08,0.1,Online,Credit Card,Eduardo,South,242.01,15222.89,3040.78,44.46,1,1248.08,1123.272,0.8,998.4639999999999,124.80799999999999,2024,5,2,2024-05,11.11111111111111
10085,P1033,João Barbosa,Smb,New,2023-06-24,2024-09-11,P1033,Srs-Xb100,Electronics,Audio,Sony,2024-09-11,1,55.0,0.3,Retail,Debit Card,Diego,South,309.29,12519.49,4214.84,399.13,0,55.0,38.5,0.7,38.5,0.0,2024,9,3,2024-09,0.0
10086,P1036,Sofia Teixeira,Smb,Returning,2023-02-10,2025-12-13,P1036,Airpods Pro,Electronics,Audio,Apple,2025-12-13,1,233.34,0.0,Online,Debit Card,Ana,East,112.13,5140.88,1427.36,158.65,0,233.34,233.34,0.7,163.338,70.00200000000001,2025,12,4,2025-12,30.000000000000004
10087,P1031,Mariana Pereira,Consumer,New,2023-08-12,2025-10-12,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2025-10-12,1,883.06,0.0,Online,Cash,Bruno,West,162.59,4863.78,2458.82,130.74,0,883.06,883.06,0.8,706.448,176.61199999999997,2025,10,4,2025-10,20.0
10088,P1019,Pedro Araújo,Consumer,New,2023-10-12,2024-03-02,P1019,Thinkpad E14,Electronics,Laptops,Lenovo,2024-03-02,1,1103.27,0.0,Online,Credit Card,Camila,East,66.53,13819.85,2161.41,191.77,0,1103.27,1103.27,0.85,937.7795,165.4905,2024,3,1,2024-03,15.0
10089,P1037,Larissa Silva,Consumer,New,2022-11-07,2024-12-22,P1037,Airpods 3,Electronics,Audio,Apple,2024-12-22,1,171.1,0.0,Retail,Cash,Diego,East,61.42,6432.62,775.95,182.95,0,171.1,171.1,0.7,119.76999999999998,51.33000000000001,2024,12,4,2024-12,30.00000000000001
10090,P1027,Pedro Teixeira,Consumer,New,2023-07-10,2025-01-28,P1027,320K Keyboard,Electronics,Peripherals,Hp,2025-01-28,1,41.8,0.05,Retail,Credit Card,Camila,Central,90.48,11231.11,1970.24,443.38,0,41.8,39.709999999999994,0.5,20.9,18.809999999999995,2025,1,1,2025-01,47.368421052631575
10091,P1027,Igor Teixeira,Consumer,New,2022-08-24,2024-01-21,P1027,320K Keyboard,Electronics,Peripherals,Hp,2024-01-21,1,41.85,0.0,Retail,Credit Card,Bruno,Central,275.6,7087.45,2745.71,323.65,0,41.85,41.85,0.5,20.925,20.925,2024,1,1,2024-01,50.0
10092,P1036,Rafael Araújo,Consumer,New,2022-12-16,2024-06-01,P1036,Airpods Pro,Electronics,Audio,Apple,2024-06-01,4,242.12,0.1,Online,Debit Card,Ana,West,71.57,5051.46,3410.69,416.15,0,968.48,871.6320000000001,0.7,677.9359999999999,193.69600000000014,2024,6,2,2024-06,22.22222222222224
10093,P1016,Igor Souza,Consumer,New,2023-03-14,2025-08-23,P1016,Macbook Air M2,Electronics,Laptops,Apple,2025-08-23,1,1278.62,0.15,Online,Debit Card,Ana,West,157.33,6017.58,3820.36,344.71,0,1278.62,1086.8269999999998,0.85,1086.8269999999998,0.0,2025,8,3,2025-08,0.0
10094,P1029,João Teixeira,Consumer,New,2023-09-21,2024-09-03,P1029,Galaxy Tab A9+,Electronics,Tablets,Samsung,2024-09-03,1,298.67,0.05,Online,Debit Card,Ana,Central,287.94,14863.1,3727.54,377.94,1,298.67,283.7365,0.75,224.0025,59.73399999999998,2024,9,3,2024-09,21.052631578947363
10095,P1018,Renato Gomes,Consumer,Returning,2022-09-23,2024-09-08,P1018,Macbook Pro 14,Electronics,Laptops,Apple,2024-03-15,1,2155.65,0.05,Online,Credit Card,Bruno,South,126.23,4164.03,912.08,381.5,0,2155.65,2047.8675,0.85,1832.3025,215.56500000000005,2024,3,1,2024-03,10.526315789473687
10096,P1005,Mariana Ribeiro,Smb,New,2023-11-03,2025-08-25,P1005,Latitude 5440,Electronics,Laptops,Dell,2025-08-25,2,1274.41,0.0,Retail,Debit Card,Ana,East,255.66,12344.59,973.05,83.17,0,2548.82,2548.82,0.85,2166.4970000000003,382.32299999999987,2025,8,3,2025-08,14.999999999999995
10097,P1007,Juliana Alves,Consumer,New,2022-10-07,2024-10-10,P1007,Iphone 14,Electronics,Smartphones,Apple,2024-10-10,1,819.11,0.1,Online,Cash,Bruno,West,285.34,6257.8,3098.34,102.07,0,819.11,737.1990000000001,0.8,655.288,81.91100000000006,2024,10,4,2024-10,11.111111111111118
10098,P1028,Beatriz Rocha,Consumer,New,2022-08-30,2025-03-13,P1028,Galaxy Tab S9,Electronics,Tablets,Samsung,2025-03-13,1,961.52,0.15,Online,Credit Card,Ana,Central,18.58,15345.34,4285.94,207.78,0,961.52,817.2919999999999,0.75,721.14,96.15199999999993,2025,3,1,2025-03,11.764705882352935
10099,P1035,Lucas Mendes,Consumer,New,2022-10-11,2024-07-02,P1035,Galaxy S24 Ultra,Electronics,Smartphones,Samsung,2024-07-02,1,1238.53,0.0,Online,Debit Card,Bruno,Central,53.43,10759.16,3148.57,320.73,0,1238.53,1238.53,0.8,990.8240000000001,247.7059999999999,2024,7,3,2024-07,19.999999999999993
10100,P1005,Larissa Rocha,Consumer,New,2023-03-13,2025-03-18,P1005,Latitude 5440,Electronics,Laptops,Dell,2025-03-18,1,1115.22,0.2,Online,Credit Card,Camila,North,176.17,12025.02,1123.49,167.56,0,1115.22,892.176,0.85,947.937,-55.76099999999997,2025,3,1,2025-03,-6.249999999999996
10101,P1004,Ana Lima,Smb,New,2023-05-15,2024-03-15,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2024-03-15,1,842.68,0.0,Retail,Credit Card,Eduardo,Central,284.22,9339.38,5807.12,349.54,0,842.68,842.68,0.8,674.144,168.53599999999994,2024,3,1,2024-03,19.999999999999996
10102,P1038,Pedro Teixeira,Smb,New,2023-06-10,2025-04-08,P1038,M10 Plus,Electronics,Tablets,Lenovo,2025-04-08,1,268.81,0.05,Online,Cash,Diego,South,200.17,10004.66,2395.82,234.95,1,268.81,255.3695,0.75,201.60750000000002,53.76199999999997,2025,4,2,2025-04,21.05263157894736
10103,P1036,Pedro Pereira,Consumer,New,2023-02-27,2024-07-19,P1036,Airpods Pro,Electronics,Audio,Apple,2024-07-19,1,244.04,0.05,Retail,Cash,Ana,South,289.46,4233.32,4541.0,42.92,0,244.04,231.838,0.7,170.82799999999997,61.01000000000002,2024,7,3,2024-07,26.31578947368422
10104,P1017,Aline Oliveira,Consumer,New,2022-07-31,2025-08-17,P1017,Charge 5,Electronics,Audio,Jbl,2025-08-17,2,188.07,0.0,Online,Cash,Bruno,South,291.66,11914.05,3312.88,317.11,0,376.14,376.14,0.7,263.298,112.84199999999998,2025,8,3,2025-08,30.0
10105,P1031,Fernanda Alves,Consumer,New,2023-06-19,2024-12-13,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-12-13,1,840.53,0.0,Online,Cash,Ana,West,163.08,17300.92,749.14,349.32,0,840.53,840.53,0.8,672.424,168.106,2024,12,4,2024-12,20.0
10106,P1031,Renato Gomes,Consumer,New,2023-03-01,2025-06-14,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2025-06-14,1,890.71,0.05,Online,Credit Card,Camila,West,62.71,15899.53,5973.53,61.72,0,890.71,846.1745,0.8,712.5680000000001,133.60649999999987,2025,6,2,2025-06,15.789473684210511
10107,P1004,Vanessa Costa,Consumer,New,2023-08-06,2025-11-11,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2025-11-11,1,951.2,0.1,Online,Credit Card,Eduardo,North,37.45,13617.5,583.32,207.12,0,951.2,856.08,0.8,760.96,95.12,2025,11,4,2025-11,11.11111111111111
10108,P1018,Thiago Teixeira,Consumer,New,2023-07-21,2025-01-15,P1018,Macbook Pro 14,Electronics,Laptops,Apple,2025-01-15,1,2040.85,0.25,Online,Credit Card,Camila,East,128.75,6827.02,3850.96,324.53,0,2040.85,1530.6374999999998,0.85,1734.7224999999999,-204.08500000000004,2025,1,1,2025-01,-13.333333333333336
10109,P1034,Juliana Costa,Consumer,New,2023-08-06,2024-06-12,P1034,Iphone 15 Plus,Electronics,Smartphones,Apple,2024-06-12,1,1154.0,0.1,Online,Credit Card,Diego,Central,292.36,8320.63,1176.72,425.65,0,1154.0,1038.6000000000001,0.8,923.2,115.40000000000009,2024,6,2,2024-06,11.11111111111112
10110,P1031,Gabriel Lima,Smb,New,2022-10-14,2024-11-17,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-11-17,1,832.89,0.05,Online,Debit Card,Ana,East,284.82,10885.08,5446.52,145.31,1,832.89,791.2455,0.8,666.312,124.93349999999998,2024,11,4,2024-11,15.789473684210522
10111,P1016,Thiago Oliveira,Consumer,New,2023-05-19,2025-06-26,P1016,Macbook Air M2,Electronics,Laptops,Apple,2025-06-26,1,1273.59,0.0,Online,Debit Card,Eduardo,South,317.13,4819.66,5357.99,384.06,0,1273.59,1273.59,0.85,1082.5514999999998,191.0385000000001,2025,6,2,2025-06,15.00000000000001
10112,P1027,Igor Teixeira,Consumer,New,2023-10-29,2024-02-12,P1027,320K Keyboard,Electronics,Peripherals,Hp,2024-02-12,2,36.13,0.05,Online,Credit Card,Eduardo,Central,183.94,14648.63,1224.48,384.2,0,72.26,68.647,0.5,36.13,32.517,2024,2,1,2024-02,47.36842105263158
10113,P1039,Lucas Mendes,Consumer,New,2023-02-17,2024-07-08,P1039,235 Wireless Mouse,Electronics,Peripherals,Hp,2024-07-08,1,26.96,0.15,Retail,Cash,Camila,Central,50.27,7689.17,1589.97,422.64,1,26.96,22.916,0.5,13.48,9.436,2024,7,3,2024-07,41.17647058823529
10114,P1002,Mateus Souza,Consumer,New,2023-05-14,2025-10-21,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2025-10-21,1,374.04,0.05,Retail,Credit Card,Diego,South,174.72,7404.21,1355.64,270.16,0,374.04,355.338,0.8,299.232,56.105999999999995,2025,10,4,2025-10,15.789473684210522
10115,P1033,Mateus Ribeiro,Consumer,Returning,2023-05-16,2025-05-08,P1033,Srs-Xb100,Electronics,Audio,Sony,2025-02-13,2,57.07,0.0,Online,Debit Card,Camila,West,103.66,8493.22,2910.5,110.74,1,114.14,114.14,0.7,79.898,34.242000000000004,2025,2,1,2025-02,30.000000000000004
10116,P1040,Fernanda Gomes,Smb,New,2023-08-05,2025-06-25,P1040,Kiyo Pro,Electronics,Peripherals,Razer,2025-06-25,1,139.56,0.25,Online,Credit Card,Ana,West,101.82,6032.92,5199.07,427.2,0,139.56,104.67,0.5,69.78,34.89,2025,6,2,2025-06,33.33333333333333
10117,P1029,Gabriel Rocha,Consumer,New,2023-11-15,2024-02-13,P1029,Galaxy Tab A9+,Electronics,Tablets,Samsung,2024-02-13,1,312.81,0.1,Online,Credit Card,Bruno,East,71.03,15252.8,4756.17,47.69,1,312.81,281.529,0.75,234.60750000000002,46.92149999999998,2024,2,1,2024-02,16.66666666666666
10118,P1034,Vanessa Souza,Corporate,New,2023-10-03,2025-02-25,P1034,Iphone 15 Plus,Electronics,Smartphones,Apple,2025-02-25,2,1162.84,0.05,Retail,Credit Card,Ana,South,237.08,16564.52,3560.23,292.82,0,2325.68,2209.3959999999997,0.8,1860.5439999999999,348.85199999999986,2025,2,1,2025-02,15.789473684210522
10119,P1021,Mateus Martins,Corporate,New,2023-03-29,2024-05-17,P1021,Tune 770Nc,Electronics,Audio,Jbl,2024-05-17,1,156.91,0.0,Online,Credit Card,Ana,East,85.56,12936.76,1301.96,429.51,1,156.91,156.91,0.7,109.83699999999999,47.07300000000001,2024,5,2,2024-05,30.000000000000004
10120,P1010,Thiago Pereira,Smb,New,2023-10-10,2024-09-20,P1010,Brio 500,Electronics,Peripherals,Logitech,2024-09-20,2,136.92,0.0,Online,Cash,Ana,North,41.13,7392.17,3953.54,174.74,0,273.84,273.84,0.5,136.92,136.92,2024,9,3,2024-09,50.0
10121,P1003,Carlos Pereira,Consumer,New,2023-03-01,2024-02-19,P1003,Ipad Mini,Electronics,Tablets,Apple,2024-02-19,1,570.12,0.1,Online,Credit Card,Bruno,South,136.74,5005.26,3296.11,128.24,0,570.12,513.1080000000001,0.75,427.59000000000003,85.51800000000003,2024,2,1,2024-02,16.66666666666667
10122,P1041,Aline Martins,Smb,New,2022-10-25,2024-03-26,P1041,Tab P12,Electronics,Tablets,Lenovo,2024-03-26,3,385.78,0.05,Retail,Credit Card,Diego,North,154.21,11935.13,1665.51,59.49,0,1157.34,1099.473,0.75,868.0049999999999,231.46800000000007,2024,3,1,2024-03,21.052631578947377
10123,P1025,Rafael Costa,Consumer,Returning,2023-11-12,2024-02-11,P1025,Usb-C Dock G5,Electronics,Peripherals,Hp,2024-01-11,4,189.73,0.0,Retail,Debit Card,Camila,West,46.5,13998.78,5436.67,105.73,0,758.92,758.92,0.5,379.46,379.46,2024,1,1,2024-01,50.0
10124,P1034,Pedro Mendes,Corporate,New,2022-09-20,2025-04-28,P1034,Iphone 15 Plus,Electronics,Smartphones,Apple,2025-04-28,1,1098.53,0.1,Retail,Debit Card,Diego,North,283.74,13864.2,3177.66,46.05,1,1098.53,988.677,0.8,878.8240000000001,109.85299999999995,2025,4,2,2025-04,11.111111111111107
10125,P1042,Lucas Rocha,Consumer,New,2023-04-08,2024-03-19,P1042,Mx Master 3S,Electronics,Peripherals,Logitech,2024-03-19,1,110.83,0.0,Online,Debit Card,Camila,North,178.08,16284.73,3306.43,198.09,0,110.83,110.83,0.5,55.415,55.415,2024,3,1,2024-03,50.0
10126,P1020,Larissa Teixeira,Consumer,New,2023-10-12,2024-05-22,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2024-05-22,1,1378.25,0.0,Online,Cash,Eduardo,Central,167.8,12969.98,117.94,252.06,0,1378.25,1378.25,0.85,1171.5125,206.73749999999995,2024,5,2,2024-05,14.999999999999996
10127,P1019,Fernanda Pereira,Corporate,New,2023-01-27,2024-09-18,P1019,Thinkpad E14,Electronics,Laptops,Lenovo,2024-09-18,2,1133.36,0.15,Online,Credit Card,Diego,North,267.51,6350.54,5020.99,366.67,1,2266.72,1926.7119999999998,0.85,1926.7119999999998,0.0,2024,9,3,2024-09,0.0
10128,P1034,Thiago Costa,Consumer,New,2022-12-17,2025-03-21,P1034,Iphone 15 Plus,Electronics,Smartphones,Apple,2025-03-21,3,1141.86,0.05,Online,Debit Card,Diego,North,301.16,10703.0,3126.94,310.67,0,3425.58,3254.301,0.8,2740.464,513.837,2025,3,1,2025-03,15.789473684210526
10129,P1013,Juliana Souza,Corporate,New,2023-04-24,2025-02-03,P1013,Wf-1000Xm5,Electronics,Audio,Sony,2025-02-03,1,283.8,0.15,Retail,Credit Card,Diego,North,110.68,14692.85,400.01,108.21,0,283.8,241.23,0.7,198.66,42.56999999999999,2025,2,1,2025-02,17.64705882352941
10130,P1043,Mariana Oliveira,Corporate,New,2022-12-02,2024-12-30,P1043,Blackwidow V4,Electronics,Peripherals,Razer,2024-12-30,1,186.88,0.05,Online,Credit Card,Diego,West,247.02,9332.63,2314.56,335.32,0,186.88,177.536,0.5,93.44,84.096,2024,12,4,2024-12,47.36842105263158
10131,P1029,Mariana Ribeiro,Corporate,New,2023-02-13,2024-02-11,P1029,Galaxy Tab A9+,Electronics,Tablets,Samsung,2024-02-11,1,289.62,0.05,Retail,Cash,Bruno,East,103.92,14284.26,4181.45,301.71,0,289.62,275.139,0.75,217.215,57.92400000000001,2024,2,1,2024-02,21.05263157894737
10132,P1025,Renato Araújo,Smb,New,2022-08-11,2025-02-21,P1025,Usb-C Dock G5,Electronics,Peripherals,Hp,2025-02-21,1,190.52,0.05,Online,Credit Card,Camila,West,224.86,15188.86,481.44,42.42,0,190.52,180.994,0.5,95.26,85.734,2025,2,1,2025-02,47.368421052631575
10133,P1018,Ana Pereira,Consumer,New,2023-04-27,2025-12-25,P1018,Macbook Pro 14,Electronics,Laptops,Apple,2025-12-25,1,1931.63,0.1,Retail,Debit Card,Diego,East,191.53,4840.16,2352.56,161.61,0,1931.63,1738.467,0.85,1641.8855,96.5815,2025,12,4,2025-12,5.555555555555555
10134,P1037,Juliana Souza,Consumer,New,2022-07-25,2025-10-01,P1037,Airpods 3,Electronics,Audio,Apple,2025-10-01,2,175.44,0.15,Online,Debit Card,Eduardo,Central,241.77,15084.1,1721.41,250.44,0,350.88,298.248,0.7,245.61599999999999,52.632000000000005,2025,10,4,2025-10,17.647058823529413
10135,P1016,João Ribeiro,Consumer,New,2023-01-13,2024-05-28,P1016,Macbook Air M2,Electronics,Laptops,Apple,2024-05-28,1,1271.19,0.05,Retail,Credit Card,Camila,Central,43.71,11487.4,5848.6,364.83,0,1271.19,1207.6305,0.85,1080.5115,127.11899999999991,2024,5,2,2024-05,10.526315789473676
10136,P1014,João Pereira,Corporate,Returning,2022-08-29,2024-07-13,P1014,Wh-1000Xm5,Electronics,Audio,Sony,2024-07-13,1,346.85,0.15,Online,Debit Card,Diego,West,185.69,11427.13,5229.75,355.72,0,346.85,294.8225,0.7,242.795,52.0275,2024,7,3,2024-07,17.647058823529413
10137,P1027,Ana Lima,Consumer,New,2022-12-09,2024-06-07,P1027,320K Keyboard,Electronics,Peripherals,Hp,2024-06-07,1,36.61,0.15,Retail,Credit Card,Diego,South,242.78,8440.88,5633.23,137.83,0,36.61,31.118499999999997,0.5,18.305,12.813499999999998,2024,6,2,2024-06,41.17647058823529
10138,P1031,Thiago Pereira,Consumer,New,2022-12-29,2024-11-29,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-11-29,1,913.73,0.05,Online,Cash,Bruno,Central,245.16,13895.62,3578.99,181.57,0,913.73,868.0435,0.8,730.984,137.05949999999996,2024,11,4,2024-11,15.789473684210522
10139,P1034,Beatriz Rocha,Corporate,New,2022-12-20,2025-11-10,P1034,Iphone 15 Plus,Electronics,Smartphones,Apple,2025-11-10,1,1036.13,0.1,Online,Credit Card,Eduardo,South,137.12,15042.72,1920.3,186.83,0,1036.13,932.5170000000002,0.8,828.9040000000001,103.61300000000006,2025,11,4,2025-11,11.111111111111114
10140,P1026,Sofia Lima,Consumer,New,2023-01-28,2025-07-17,P1026,Inspiron 15,Electronics,Laptops,Dell,2025-07-17,1,734.42,0.05,Online,Cash,Ana,Central,160.43,8793.38,5853.3,437.18,1,734.42,697.699,0.85,624.257,73.44200000000001,2025,7,3,2025-07,10.526315789473687
10141,P1003,Carlos Mendes,Consumer,New,2022-12-08,2024-11-17,P1003,Ipad Mini,Electronics,Tablets,Apple,2024-11-17,1,645.05,0.15,Online,Credit Card,Camila,West,178.77,9343.71,6083.17,338.3,0,645.05,548.2924999999999,0.75,483.78749999999997,64.50499999999994,2024,11,4,2024-11,11.764705882352933
10142,P1040,João Rocha,Consumer,New,2023-06-22,2024-02-11,P1040,Kiyo Pro,Electronics,Peripherals,Razer,2024-02-11,3,156.93,0.0,Retail,Credit Card,Eduardo,West,196.92,9609.88,4406.62,376.9,0,470.79,470.79,0.5,235.395,235.395,2024,2,1,2024-02,50.0
10143,P1007,Vanessa Gomes,Smb,New,2023-01-16,2024-07-25,P1007,Iphone 14,Electronics,Smartphones,Apple,2024-07-25,1,820.52,0.15,Online,Cash,Ana,North,303.17,4935.02,186.83,298.78,0,820.52,697.442,0.8,656.416,41.025999999999954,2024,7,3,2024-07,5.882352941176464
10144,P1007,Igor Teixeira,Consumer,New,2022-10-01,2025-09-13,P1007,Iphone 14,Electronics,Smartphones,Apple,2025-09-13,1,829.39,0.0,Online,Credit Card,Eduardo,South,280.53,6554.15,2549.21,343.11,0,829.39,829.39,0.8,663.5120000000001,165.87799999999993,2025,9,3,2025-09,19.999999999999993
10145,P1002,Gabriel Teixeira,Consumer,Returning,2023-07-20,2025-11-14,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2024-08-13,1,336.16,0.2,Online,Debit Card,Diego,South,29.92,10057.0,3701.04,427.56,0,336.16,268.92800000000005,0.8,268.92800000000005,0.0,2024,8,3,2024-08,0.0
10146,P1005,Vanessa Rocha,Consumer,New,2023-08-04,2024-05-13,P1005,Latitude 5440,Electronics,Laptops,Dell,2024-05-13,1,1169.18,0.05,Online,Cash,Diego,West,296.31,7441.87,3658.48,388.36,0,1169.18,1110.721,0.85,993.803,116.918,2024,5,2,2024-05,10.526315789473685
10147,P1006,Pedro Ribeiro,Consumer,New,2022-11-17,2025-02-10,P1006,Iphone 15,Electronics,Smartphones,Apple,2025-02-10,3,1026.91,0.0,Retail,Credit Card,Diego,South,39.47,12530.58,4853.29,116.49,0,3080.7300000000005,3080.7300000000005,0.8,2464.5840000000007,616.1459999999997,2025,2,1,2025-02,19.999999999999986
10148,P1042,Rafael Pereira,Corporate,Returning,2022-08-31,2024-12-19,P1042,Mx Master 3S,Electronics,Peripherals,Logitech,2024-12-19,4,117.12,0.05,Retail,Credit Card,Bruno,South,220.83,8707.22,335.96,299.44,0,468.48,445.056,0.5,234.24,210.81599999999997,2024,12,4,2024-12,47.368421052631575
10149,P1006,Patrícia Costa,Consumer,New,2023-06-23,2025-06-09,P1006,Iphone 15,Electronics,Smartphones,Apple,2025-06-09,3,969.87,0.05,Online,Cash,Diego,North,70.64,8110.48,1275.94,270.62,1,2909.61,2764.1295,0.8,2327.688,436.4414999999999,2025,6,2,2025-06,15.789473684210522
10150,P1005,Patrícia Martins,Consumer,New,2022-12-06,2024-02-20,P1005,Latitude 5440,Electronics,Laptops,Dell,2024-02-20,1,1135.44,0.1,Online,Cash,Camila,Central,25.24,18649.24,4743.46,245.91,1,1135.44,1021.8960000000001,0.85,965.124,56.77200000000005,2024,2,1,2024-02,5.55555555555556
10151,P1044,Juliana Barbosa,Corporate,New,2022-07-10,2024-07-28,P1044,Ipad 10Th Gen,Electronics,Tablets,Apple,2024-07-28,1,472.85,0.05,Online,Cash,Diego,West,217.52,14724.87,1819.21,385.85,0,472.85,449.2075,0.75,354.63750000000005,94.56999999999994,2024,7,3,2024-07,21.052631578947356
10152,P1025,Fernanda Gomes,Consumer,New,2023-05-17,2025-05-18,P1025,Usb-C Dock G5,Electronics,Peripherals,Hp,2025-05-18,4,201.83,0.15,Online,Credit Card,Eduardo,West,64.86,15391.5,1806.74,325.6,0,807.32,686.222,0.5,403.66,282.56199999999995,2025,5,2,2025-05,41.17647058823529
10153,P1039,Patrícia Oliveira,Consumer,New,2023-02-23,2025-03-24,P1039,235 Wireless Mouse,Electronics,Peripherals,Hp,2025-03-24,1,28.66,0.15,Retail,Credit Card,Ana,Central,66.58,11291.98,4651.16,168.36,0,28.66,24.361,0.5,14.33,10.031,2025,3,1,2025-03,41.1764705882353
10154,P1016,Vanessa Mendes,Smb,New,2022-11-17,2024-01-24,P1016,Macbook Air M2,Electronics,Laptops,Apple,2024-01-24,1,1341.15,0.05,Online,Credit Card,Ana,West,159.32,13971.17,5193.8,153.7,0,1341.15,1274.0925,0.85,1139.9775,134.115,2024,1,1,2024-01,10.526315789473685
10155,P1007,Larissa Araújo,Corporate,New,2023-04-03,2024-05-30,P1007,Iphone 14,Electronics,Smartphones,Apple,2024-05-30,2,737.06,0.15,Online,Credit Card,Bruno,South,80.96,17077.19,3591.68,246.01,0,1474.12,1253.002,0.8,1179.296,73.7059999999999,2024,5,2,2024-05,5.882352941176463
10156,P1045,Sofia Pereira,Corporate,New,2022-10-27,2025-01-09,P1045,Tab Extreme,Electronics,Tablets,Lenovo,2025-01-09,1,972.63,0.3,Retail,Debit Card,Diego,Central,58.3,7074.49,5849.69,361.59,0,972.63,680.841,0.75,729.4725,-48.63149999999996,2025,1,1,2025-01,-7.142857142857137
10157,P1031,Larissa Pereira,Consumer,New,2023-07-21,2024-12-01,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-12-01,1,966.45,0.15,Retail,Debit Card,Eduardo,East,84.45,11644.86,3069.36,62.73,0,966.45,821.4825000000001,0.8,773.1600000000001,48.32249999999999,2024,12,4,2024-12,5.882352941176469
10158,P1014,Thiago Araújo,Consumer,New,2022-12-01,2024-05-09,P1014,Wh-1000Xm5,Electronics,Audio,Sony,2024-05-09,3,304.67,0.0,Online,Debit Card,Bruno,Central,145.41,10494.6,5614.42,82.49,0,914.01,914.01,0.7,639.8069999999999,274.2030000000001,2024,5,2,2024-05,30.00000000000001
10159,P1017,Igor Rocha,Smb,New,2023-09-25,2024-05-13,P1017,Charge 5,Electronics,Audio,Jbl,2024-05-13,1,182.02,0.15,Online,Debit Card,Ana,North,99.34,5826.21,2189.67,44.34,0,182.02,154.717,0.7,127.414,27.30300000000001,2024,5,2,2024-05,17.64705882352942
10160,P1003,Aline Ribeiro,Consumer,New,2023-04-15,2025-11-01,P1003,Ipad Mini,Electronics,Tablets,Apple,2025-11-01,1,585.29,0.0,Retail,Credit Card,Diego,West,72.36,11653.78,4378.86,288.34,0,585.29,585.29,0.75,438.9675,146.3225,2025,11,4,2025-11,25.0
10161,P1029,Fernanda Martins,Consumer,New,2023-03-14,2025-01-24,P1029,Galaxy Tab A9+,Electronics,Tablets,Samsung,2025-01-24,2,321.17,0.0,Online,Cash,Diego,Central,175.92,8993.99,4731.0,347.97,0,642.34,642.34,0.75,481.755,160.58500000000004,2025,1,1,2025-01,25.000000000000007
10162,P1017,Aline Ribeiro,Consumer,New,2022-09-11,2025-05-24,P1017,Charge 5,Electronics,Audio,Jbl,2025-05-24,2,169.09,0.15,Online,Debit Card,Diego,North,255.48,5374.16,174.67,318.82,0,338.18,287.453,0.7,236.726,50.726999999999975,2025,5,2,2025-05,17.647058823529406
10163,P1020,Igor Gomes,Consumer,New,2023-10-16,2025-10-02,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2025-10-02,1,1369.61,0.1,Retail,Debit Card,Camila,West,129.33,13066.33,3439.71,333.57,0,1369.61,1232.649,0.85,1164.1685,68.48049999999989,2025,10,4,2025-10,5.555555555555547
10164,P1031,Ana Oliveira,Corporate,Returning,2023-06-12,2025-07-14,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-06-20,1,905.01,0.15,Online,Credit Card,Camila,South,299.74,6365.96,4587.02,405.88,1,905.01,769.2585,0.8,724.008,45.25049999999999,2024,6,2,2024-06,5.882352941176469
