order_id,customer_id,customer_name,customer_segment,customer_type,first_purchase_date,last_purchase_date,product_id,product_name,category,sub_category,brand,order_date,quantity,unit_price,discount_pct,sales_channel,payment_method,sales_rep,region,operating_expenses,cash_balance,debt_balance,monthly_burn,churn_flag
10119,C1026,Mateus Martins,Corporate,New,2023-03-29,2024-05-17,P1021,Tune 770NC,Electronics,Audio,JBL,2024-05-17,1,156.91,0.00,Online,Credit Card,Ana,East,85.56,12936.76,1301.96,429.51,1
10120,C1567,Thiago Pereira,SMB,New,2023-10-10,2024-09-20,P1010,Brio 500,Electronics,Peripherals,Logitech,2024-09-20,2,136.92,0.00,Online,Cash,Ana,North,41.13,7392.17,3953.54,174.74,0
10121,C1478,Carlos Pereira,Consumer,New,2023-03-01,2024-02-19,P1003,iPad mini,Electronics,Tablets,Apple,2024-02-19,1,570.12,0.10,Online,Credit Card,Bruno,South,136.74,5005.26,3296.11,128.24,0
10122,C0833,Aline Martins,SMB,New,2022-10-25,2024-03-26,P1041,Tab P12,Electronics,Tablets,Lenovo,2024-03-26,3,385.78,0.05,Retail,Credit Card,Diego,North,154.21,11935.13,1665.51,59.49,0
10123,C1132,Rafael Costa,Consumer,Returning,2023-11-12,2024-02-11,P1025,USB-C Dock G5,Electronics,Peripherals,HP,2024-01-11,4,189.73,0.00,Retail,Debit Card,Camila,West,46.50,13998.78,5436.67,105.73,0
10124,C0027,Pedro Mendes,Corporate,New,2022-09-20,2025-04-28,P1034,iPhone 15 Plus,Electronics,Smartphones,Apple,2025-04-28,1,1098.53,0.10,Retail,Debit Card,Diego,North,283.74,13864.20,3177.66,46.05,1
10125,C1249,Lucas Rocha,Consumer,New,2023-04-08,2024-03-19,P1042,MX Master 3S,Electronics,Peripherals,Logitech,2024-03-19,1,110.83,0.00,Online,Debit Card,Camila,North,178.08,16284.73,3306.43,198.09,0
10126,C0978,Larissa Teixeira,Consumer,New,2023-10-12,2024-05-22,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2024-05-22,1,1378.25,0.00,Online,Cash,Eduardo,Central,167.80,12969.98,117.94,252.06,0
10127,C0687,Fernanda Pereira,Corporate,New,2023-01-27,2024-09-18,P1019,ThinkPad E14,Electronics,Laptops,Lenovo,2024-09-18,2,1133.36,0.15,Online,Credit Card,Diego,North,267.51,6350.54,5020.99,366.67,1
10128,C0692,Thiago Costa,Consumer,New,2022-12-17,2025-03-21,P1034,iPhone 15 Plus,Electronics,Smartphones,Apple,2025-03-21,3,1141.86,0.05,Online,Debit Card,Diego,North,301.16,10703.00,3126.94,310.67,0
10129,C0114,Juliana Souza,Corporate,New,2023-04-24,2025-02-03,P1013,WF-1000XM5,Electronics,Audio,Sony,2025-02-03,1,283.80,0.15,Retail,Credit Card,Diego,North,110.68,14692.85,400.01,108.21,0
10130,C0360,Mariana Oliveira,Corporate,New,2022-12-02,2024-12-30,P1043,BlackWidow V4,Electronics,Peripherals,Razer,2024-12-30,1,186.88,0.05,Online,Credit Card,Diego,West,247.02,9332.63,2314.56,335.32,0
10131,C0432,Mariana Ribeiro,Corporate,New,2023-02-13,2024-02-11,P1029,Galaxy Tab A9+,Electronics,Tablets,Samsung,2024-02-11,1,289.62,0.05,Retail,Cash,Bruno,East,103.92,14284.26,4181.45,301.71,0
10132,C1127,Renato Araújo,SMB,New,2022-08-11,2025-02-21,P1025,USB-C Dock G5,Electronics,Peripherals,HP,2025-02-21,1,190.52,0.05,Online,Credit Card,Camila,West,224.86,15188.86,481.44,42.42,0
10133,C1040,Ana Pereira,Consumer,New,2023-04-27,2025-12-25,P1018,MacBook Pro 14,Electronics,Laptops,Apple,2025-12-25,1,1931.63,0.10,Retail,Debit Card,Diego,East,191.53,4840.16,2352.56,161.61,0
10134,C1447,Juliana Souza,Consumer,New,2022-07-25,2025-10-01,P1037,AirPods 3,Electronics,Audio,Apple,2025-10-01,2,175.44,0.15,Online,Debit Card,Eduardo,Central,241.77,15084.10,1721.41,250.44,0
10135,C1750,João Ribeiro,Consumer,New,2023-01-13,2024-05-28,P1016,MacBook Air M2,Electronics,Laptops,Apple,2024-05-28,1,1271.19,0.05,Retail,Credit Card,Camila,Central,43.71,11487.40,5848.60,364.83,0
10136,C0635,João Pereira,Corporate,Returning,2022-08-29,2024-07-13,P1014,WH-1000XM5,Electronics,Audio,Sony,2024-07-13,1,346.85,0.15,Online,Debit Card,Diego,West,185.69,11427.13,5229.75,355.72,0
10137,C1275,Ana Lima,Consumer,New,2022-12-09,2024-06-07,P1027,320K Keyboard,Electronics,Peripherals,HP,2024-06-07,1,36.61,0.15,Retail,Credit Card,Diego,South,242.78,8440.88,5633.23,137.83,0
10138,C1484,Thiago Pereira,Consumer,New,2022-12-29,2024-11-29,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-11-29,1,913.73,0.05,Online,Cash,Bruno,Central,245.16,13895.62,3578.99,181.57,0
10139,C1696,Beatriz Rocha,Corporate,New,2022-12-20,2025-11-10,P1034,iPhone 15 Plus,Electronics,Smartphones,Apple,2025-11-10,1,1036.13,0.10,Online,Credit Card,Eduardo,South,137.12,15042.72,1920.30,186.83,0
10140,C0301,Sofia Lima,Consumer,New,2023-01-28,2025-07-17,P1026,Inspiron 15,Electronics,Laptops,Dell,2025-07-17,1,734.42,0.05,Online,Cash,Ana,Central,160.43,8793.38,5853.30,437.18,1
10141,C1405,Carlos Mendes,Consumer,New,2022-12-08,2024-11-17,P1003,iPad mini,Electronics,Tablets,Apple,2024-11-17,1,645.05,0.15,Online,Credit Card,Camila,West,178.77,9343.71,6083.17,338.30,0
10142,C0637,João Rocha,Consumer,New,2023-06-22,2024-02-11,P1040,Kiyo Pro,Electronics,Peripherals,Razer,2024-02-11,3,156.93,0.00,Retail,Credit Card,Eduardo,West,196.92,9609.88,4406.62,376.90,0
10143,C0113,Vanessa Gomes,SMB,New,2023-01-16,2024-07-25,P1007,iPhone 14,Electronics,Smartphones,Apple,2024-07-25,1,820.52,0.15,Online,Cash,Ana,North,303.17,4935.02,186.83,298.78,0
10144,C1328,Igor Teixeira,Consumer,New,2022-10-01,2025-09-13,P1007,iPhone 14,Electronics,Smartphones,Apple,2025-09-13,1,829.39,0.00,Online,Credit Card,Eduardo,South,280.53,6554.15,2549.21,343.11,0
10145,C1285,Gabriel Teixeira,Consumer,Returning,2023-07-20,2025-11-14,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2024-08-13,1,336.16,0.20,Online,Debit Card,Diego,South,29.92,10057.00,3701.04,427.56,0
10146,C1487,Vanessa Rocha,Consumer,New,2023-08-04,2024-05-13,P1005,Latitude 5440,Electronics,Laptops,Dell,2024-05-13,1,1169.18,0.05,Online,Cash,Diego,West,296.31,7441.87,3658.48,388.36,0
10147,C1233,Pedro Ribeiro,Consumer,New,2022-11-17,2025-02-10,P1006,iPhone 15,Electronics,Smartphones,Apple,2025-02-10,3,1026.91,0.00,Retail,Credit Card,Diego,South,39.47,12530.58,4853.29,116.49,0
10148,C0733,Rafael Pereira,Corporate,Returning,2022-08-31,2024-12-19,P1042,MX Master 3S,Electronics,Peripherals,Logitech,2024-12-19,4,117.12,0.05,Retail,Credit Card,Bruno,South,220.83,8707.22,335.96,299.44,0
10149,C0778,Patrícia Costa,Consumer,New,2023-06-23,2025-06-09,P1006,iPhone 15,Electronics,Smartphones,Apple,2025-06-09,3,969.87,0.05,Online,Cash,Diego,North,70.64,8110.48,1275.94,270.62,1
10150,C1117,Patrícia Martins,Consumer,New,2022-12-06,2024-02-20,P1005,Latitude 5440,Electronics,Laptops,Dell,2024-02-20,1,1135.44,0.10,Online,Cash,Camila,Central,25.24,18649.24,4743.46,245.91,1
10151,C0584,Juliana Barbosa,Corporate,New,2022-07-10,2024-07-28,P1044,iPad 10th Gen,Electronics,Tablets,Apple,2024-07-28,1,472.85,0.05,Online,Cash,Diego,West,217.52,14724.87,1819.21,385.85,0
10152,C0029,Fernanda Gomes,Consumer,New,2023-05-17,2025-05-18,P1025,USB-C Dock G5,Electronics,Peripherals,HP,2025-05-18,4,201.83,0.15,Online,Credit Card,Eduardo,West,64.86,15391.50,1806.74,325.60,0
10153,C1007,Patrícia Oliveira,Consumer,New,2023-02-23,2025-03-24,P1039,235 Wireless Mouse,Electronics,Peripherals,HP,2025-03-24,1,28.66,0.15,Retail,Credit Card,Ana,Central,66.58,11291.98,4651.16,168.36,0
10154,C0060,Vanessa Mendes,SMB,New,2022-11-17,2024-01-24,P1016,MacBook Air M2,Electronics,Laptops,Apple,2024-01-24,1,1341.15,0.05,Online,Credit Card,Ana,West,159.32,13971.17,5193.80,153.70,0
10155,C1017,Larissa Araújo,Corporate,New,2023-04-03,2024-05-30,P1007,iPhone 14,Electronics,Smartphones,Apple,2024-05-30,2,737.06,0.15,Online,Credit Card,Bruno,South,80.96,17077.19,3591.68,246.01,0
10156,C0177,Sofia Pereira,Corporate,New,2022-10-27,2025-01-09,P1045,Tab Extreme,Electronics,Tablets,Lenovo,2025-01-09,1,972.63,0.30,Retail,Debit Card,Diego,Central,58.30,7074.49,5849.69,361.59,0
10157,C0357,Larissa Pereira,Consumer,New,2023-07-21,2024-12-01,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-12-01,1,966.45,0.15,Retail,Debit Card,Eduardo,East,84.45,11644.86,3069.36,62.73,0
10158,C1605,Thiago Araújo,Consumer,New,2022-12-01,2024-05-09,P1014,WH-1000XM5,Electronics,Audio,Sony,2024-05-09,3,304.67,0.00,Online,Debit Card,Bruno,Central,145.41,10494.60,5614.42,82.49,0
10159,C0514,Igor Rocha,SMB,New,2023-09-25,2024-05-13,P1017,Charge 5,Electronics,Audio,JBL,2024-05-13,1,182.02,0.15,Online,Debit Card,Ana,North,99.34,5826.21,2189.67,44.34,0
10160,C0938,Aline Ribeiro,Consumer,New,2023-04-15,2025-11-01,P1003,iPad mini,Electronics,Tablets,Apple,2025-11-01,1,585.29,0.00,Retail,Credit Card,Diego,West,72.36,11653.78,4378.86,288.34,0
10161,C0054,Fernanda Martins,Consumer,New,2023-03-14,2025-01-24,P1029,Galaxy Tab A9+,Electronics,Tablets,Samsung,2025-01-24,2,321.17,0.00,Online,Cash,Diego,Central,175.92,8993.99,4731.00,347.97,0
10162,C1278,Aline Ribeiro,Consumer,New,2022-09-11,2025-05-24,P1017,Charge 5,Electronics,Audio,JBL,2025-05-24,2,169.09,0.15,Online,Debit Card,Diego,North,255.48,5374.16,174.67,318.82,0
10163,C0002,Igor Gomes,Consumer,New,2023-10-16,2025-10-02,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2025-10-02,1,1369.61,0.10,Retail,Debit Card,Camila,West,129.33,13066.33,3439.71,333.57,0
10164,C1166,Ana Oliveira,Corporate,Returning,2023-06-12,2025-07-14,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-06-20,1,905.01,0.15,Online,Credit Card,Camila,South,299.74,6365.96,4587.02,405.88,1
10165,C0402,Vanessa Pereira,Consumer,New,2023-07-03,2024-07-09,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2024-07-09,1,356.48,0.00,Online,Debit Card,Camila,West,267.73,9448.57,3490.06,241.29,1
10166,C1119,Mateus Araújo,Consumer,New,2023-10-23,2024-12-14,P1041,Tab P12,Electronics,Tablets,Lenovo,2024-12-14,1,364.49,0.10,Retail,Credit Card,Camila,West,66.79,18345.75,923.55,63.54,0
10167,C1179,Rafael Araújo,Consumer,New,2023-02-20,2025-12-12,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2025-12-12,1,903.28,0.15,Online,Credit Card,Eduardo,North,184.46,16914.65,279.39,183.23,0
10168,C1323,Juliana Costa,Consumer,Returning,2023-08-06,2025-07-26,P1022,XPS 13,Electronics,Laptops,Dell,2025-07-26,1,1321.84,0.15,Retail,Credit Card,Camila,South,14.34,8780.66,1387.02,425.65,0
10169,C1384,Renato Alves,Consumer,New,2023-02-20,2024-04-25,P1041,Tab P12,Electronics,Tablets,Lenovo,2024-04-25,3,385.00,0.00,Online,Cash,Camila,Central,84.69,13738.99,5485.52,297.19,0
10170,C0746,Mariana Ribeiro,Consumer,New,2023-03-22,2024-11-29,P1006,iPhone 15,Electronics,Smartphones,Apple,2024-11-29,1,936.27,0.15,Online,Credit Card,Bruno,East,202.77,12596.03,4642.66,182.62,0
10171,C1491,Thiago Mendes,Corporate,New,2023-07-09,2024-08-31,P1025,USB-C Dock G5,Electronics,Peripherals,HP,2024-08-31,3,197.32,0.00,Online,Debit Card,Bruno,North,99.31,17029.64,2191.28,41.37,1
10172,C1590,Ana Araújo,Corporate,New,2022-09-27,2025-09-22,P1022,XPS 13,Electronics,Laptops,Dell,2025-09-22,1,1402.42,0.10,Online,Debit Card,Eduardo,South,245.39,12357.03,1892.64,313.46,0
10173,C0482,Rafael Barbosa,Consumer,New,2023-06-02,2024-12-22,P1039,235 Wireless Mouse,Electronics,Peripherals,HP,2024-12-22,1,30.81,0.20,Online,Cash,Diego,West,29.98,16067.39,4550.23,394.59,1
10174,C1038,Fernanda Martins,Corporate,New,2022-12-15,2025-03-28,P1005,Latitude 5440,Electronics,Laptops,Dell,2025-03-28,1,1268.56,0.00,Online,Credit Card,Camila,Central,206.71,14161.78,353.40,47.24,0
10175,C0745,Aline Rocha,Consumer,New,2023-09-20,2025-09-20,P1040,Kiyo Pro,Electronics,Peripherals,Razer,2025-09-20,1,149.05,0.00,Online,Credit Card,Ana,West,315.50,9831.45,1623.83,111.57,0
10176,C0013,Pedro Barbosa,Consumer,New,2023-10-07,2024-11-10,P1009,iPad Air,Electronics,Tablets,Apple,2024-11-10,1,764.43,0.10,Online,Cash,Bruno,North,258.19,16130.04,2315.50,66.05,0
10177,C0012,Carlos Rocha,Consumer,New,2022-08-30,2025-06-18,P1026,Inspiron 15,Electronics,Laptops,Dell,2025-06-18,1,764.94,0.05,Online,Credit Card,Camila,East,274.15,7710.41,5915.27,248.91,0
10178,C1202,Igor Mendes,Consumer,New,2022-09-19,2024-05-27,P1037,AirPods 3,Electronics,Audio,Apple,2024-05-27,1,189.03,0.30,Online,Credit Card,Diego,East,210.09,15568.92,5255.83,92.88,0
10179,C0751,Lucas Mendes,Consumer,New,2023-10-27,2024-06-20,P1039,235 Wireless Mouse,Electronics,Peripherals,HP,2024-06-20,4,28.02,0.25,Online,Credit Card,Bruno,Central,260.78,11913.26,1768.68,121.49,0
10180,C1713,Carlos Alves,Consumer,New,2023-06-25,2024-05-26,P1035,Galaxy S24 Ultra,Electronics,Smartphones,Samsung,2024-05-26,2,1329.17,0.10,Online,Credit Card,Ana,North,172.03,7231.53,4844.45,117.16,0
10181,C0418,Gabriel Barbosa,SMB,New,2023-07-18,2024-01-25,P1043,BlackWidow V4,Electronics,Peripherals,Razer,2024-01-25,2,197.07,0.05,Online,Debit Card,Bruno,South,289.15,5865.53,2551.10,414.51,0
10182,C1530,Larissa Alves,Consumer,New,2023-09-22,2024-09-29,P1045,Tab Extreme,Electronics,Tablets,Lenovo,2024-09-29,1,979.64,0.20,Retail,Credit Card,Eduardo,North,169.37,5514.01,4290.83,125.53,0
10183,C0929,Sofia Souza,Consumer,New,2023-07-10,2024-09-03,P1018,MacBook Pro 14,Electronics,Laptops,Apple,2024-09-03,1,1964.62,0.05,Online,Credit Card,Ana,West,66.07,14264.87,3885.68,332.88,0
10184,C0908,João Lima,Consumer,New,2023-01-26,2025-08-01,P1025,USB-C Dock G5,Electronics,Peripherals,HP,2025-08-01,2,213.86,0.25,Retail,Credit Card,Bruno,South,189.61,10449.54,6001.56,164.50,1
10185,C1518,Gabriel Costa,Consumer,Returning,2022-10-28,2025-03-13,P1019,ThinkPad E14,Electronics,Laptops,Lenovo,2025-03-13,1,1126.65,0.10,Online,Credit Card,Eduardo,South,84.83,12590.86,1235.61,87.73,0
10186,C1439,Rafael Rocha,Consumer,New,2023-09-05,2024-07-27,P1045,Tab Extreme,Electronics,Tablets,Lenovo,2024-07-27,1,980.00,0.00,Online,Debit Card,Diego,West,79.41,16627.59,0.00,152.24,0
10187,C0041,João Oliveira,Consumer,New,2023-05-27,2025-08-14,P1021,Tune 770NC,Electronics,Audio,JBL,2025-08-14,3,155.55,0.10,Online,Credit Card,Diego,Central,266.06,11223.35,207.20,189.51,0
10188,C0383,Aline Oliveira,Consumer,New,2023-02-06,2024-06-14,P1030,Flip 6,Electronics,Audio,JBL,2024-06-14,1,123.77,0.20,Online,Credit Card,Diego,North,77.99,6467.65,4075.42,149.28,0
10189,C0284,Thiago Mendes,Consumer,New,2022-07-14,2024-09-05,P1008,HomePod mini,Electronics,Audio,Apple,2024-09-05,1,100.77,0.10,Retail,Credit Card,Camila,West,236.59,14386.78,4862.72,308.03,0
10190,C0386,Igor Ribeiro,Consumer,New,2022-08-04,2025-07-21,P1023,Galaxy A55,Electronics,Smartphones,Samsung,2025-07-21,1,523.82,0.10,Online,Credit Card,Eduardo,West,119.59,15061.59,5920.12,262.27,0
10191,C1444,Rafael Pereira,SMB,New,2023-09-03,2024-12-31,P1045,Tab Extreme,Electronics,Tablets,Lenovo,2024-12-31,1,980.00,0.05,Online,Cash,Ana,South,17.34,11590.56,415.53,185.61,0
10192,C0795,Ana Alves,Consumer,New,2023-02-11,2024-11-24,P1008,HomePod mini,Electronics,Audio,Apple,2024-11-24,1,101.44,0.15,Online,Credit Card,Eduardo,North,19.03,6196.87,372.34,171.07,0
10193,C1596,Larissa Martins,SMB,Returning,2023-08-14,2024-12-22,P1045,Tab Extreme,Electronics,Tablets,Lenovo,2024-12-22,1,933.86,0.00,Online,Cash,Eduardo,South,29.46,13858.54,2152.25,159.83,1
10194,C1181,Mariana Rocha,Consumer,New,2022-07-28,2024-08-03,P1026,Inspiron 15,Electronics,Laptops,Dell,2024-08-03,1,748.98,0.10,Online,Credit Card,Bruno,South,47.59,9110.53,315.44,435.61,0
10195,C1435,Ana Silva,Consumer,New,2022-12-04,2025-11-07,P1029,Galaxy Tab A9+,Electronics,Tablets,Samsung,2025-11-07,1,280.59,0.15,Online,Credit Card,Diego,West,44.19,17108.09,1434.54,389.56,0
10196,C1265,Rafael Mendes,Consumer,New,2023-08-18,2024-12-17,P1032,DeathAdder V3,Electronics,Peripherals,Razer,2024-12-17,2,84.38,0.15,Retail,Credit Card,Eduardo,South,23.40,11781.79,1832.93,427.20,0
10197,C0691,Igor Araújo,Consumer,New,2023-02-02,2024-07-02,P1035,Galaxy S24 Ultra,Electronics,Smartphones,Samsung,2024-07-02,1,1377.33,0.15,Retail,Credit Card,Camila,South,42.94,11762.58,5053.36,112.23,0
10198,C1399,Mariana Araújo,Consumer,New,2022-08-08,2024-12-11,P1012,MacBook Air M3,Electronics,Laptops,Apple,2024-12-11,2,1517.33,0.00,Online,Debit Card,Diego,South,17.27,10718.64,2750.42,104.35,1
10199,C1735,Aline Mendes,Consumer,New,2023-07-09,2025-01-24,P1005,Latitude 5440,Electronics,Laptops,Dell,2025-01-24,2,1115.74,0.15,Online,Cash,Bruno,Central,195.63,7311.41,3774.66,402.61,0
10200,C1017,Larissa Araújo,Corporate,Returning,2023-04-03,2025-04-09,P1042,MX Master 3S,Electronics,Peripherals,Logitech,2025-04-09,1,114.72,0.05,Online,Credit Card,Camila,West,106.54,18226.62,3374.60,246.01,0
10201,C0056,Gabriel Gomes,SMB,New,2023-02-11,2024-06-08,P1035,Galaxy S24 Ultra,Electronics,Smartphones,Samsung,2024-06-08,1,1400.86,0.20,Online,Credit Card,Bruno,West,83.09,9873.42,2176.27,100.50,0
10202,C1227,Larissa Martins,Consumer,New,2022-08-29,2024-03-28,P1017,Charge 5,Electronics,Audio,JBL,2024-03-28,1,189.37,0.00,Online,Credit Card,Camila,Central,212.23,5856.57,4653.98,384.72,1
10203,C0535,Larissa Martins,Consumer,New,2023-07-22,2025-10-08,P1003,iPad mini,Electronics,Tablets,Apple,2025-10-08,1,572.34,0.10,Online,Credit Card,Ana,North,201.77,10452.16,1593.96,319.05,0
10204,C1017,Larissa Araújo,Corporate,Returning,2023-04-03,2025-04-09,P1037,AirPods 3,Electronics,Audio,Apple,2025-01-12,1,187.22,0.10,Online,Debit Card,Camila,East,99.79,18065.59,3719.46,246.01,0
10205,C0515,Patrícia Araújo,SMB,New,2022-07-18,2024-09-14,P1019,ThinkPad E14,Electronics,Laptops,Lenovo,2024-09-14,1,1011.56,0.00,Online,Credit Card,Eduardo,North,23.93,13975.57,1020.61,105.28,0
10206,C1624,Ana Oliveira,Consumer,New,2022-09-08,2025-04-05,P1019,ThinkPad E14,Electronics,Laptops,Lenovo,2025-04-05,1,1145.32,0.00,Online,Credit Card,Eduardo,North,171.19,12845.90,4161.25,79.15,1
10207,C0918,Larissa Gomes,SMB,New,2022-08-30,2024-04-20,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-04-20,3,928.39,0.05,Online,Credit Card,Diego,North,87.92,11591.99,3950.91,426.93,0
10208,C0164,Sofia Alves,SMB,New,2023-01-15,2025-06-27,P1029,Galaxy Tab A9+,Electronics,Tablets,Samsung,2025-06-27,3,298.62,0.00,Online,Credit Card,Bruno,North,17.37,5492.05,2567.25,164.16,1
10209,C1082,Thiago Ribeiro,Corporate,New,2023-06-26,2025-12-21,P1021,Tune 770NC,Electronics,Audio,JBL,2025-12-21,1,143.13,0.00,Online,Credit Card,Bruno,South,198.94,6576.25,2459.51,213.72,0
10210,C0901,Ana Martins,SMB,Returning,2023-04-25,2025-03-23,P1029,Galaxy Tab A9+,Electronics,Tablets,Samsung,2025-03-23,2,278.86,0.10,Online,Cash,Diego,North,21.88,15610.21,3514.44,267.26,0
10211,C0872,Mateus Rocha,Consumer,New,2023-09-21,2025-08-26,P1007,iPhone 14,Electronics,Smartphones,Apple,2025-08-26,1,743.75,0.00,Online,Credit Card,Diego,North,293.49,4370.89,869.27,397.39,1
10212,C0538,Fernanda Costa,Consumer,New,2023-05-11,2024-03-10,P1008,HomePod mini,Electronics,Audio,Apple,2024-03-10,3,110.10,0.10,Online,Debit Card,Eduardo,North,109.03,13324.76,4190.02,61.34,0
10213,C0649,Rafael Teixeira,Consumer,Returning,2023-07-27,2025-09-17,P1001,MX Keys S,Electronics,Peripherals,Logitech,2025-09-17,2,100.94,0.10,Online,Debit Card,Diego,West,253.26,17005.07,4760.55,334.53,0
10214,C0459,Beatriz Ribeiro,Consumer,New,2022-12-17,2025-08-27,P1013,WF-1000XM5,Electronics,Audio,Sony,2025-08-27,1,262.05,0.05,Online,Debit Card,Ana,West,291.69,12200.56,5145.33,220.68,0
10215,C0994,Igor Souza,SMB,New,2023-07-05,2025-05-06,P1023,Galaxy A55,Electronics,Smartphones,Samsung,2025-05-06,1,478.90,0.15,Retail,Credit Card,Bruno,Central,218.28,5609.24,4797.62,397.87,0
10216,C0234,Juliana Rocha,Consumer,New,2022-12-07,2024-03-09,P1028,Galaxy Tab S9,Electronics,Tablets,Samsung,2024-03-09,2,958.13,0.00,Online,Cash,Bruno,North,78.02,8510.80,5568.75,366.12,0
10217,C1108,Fernanda Gomes,Consumer,New,2022-08-06,2025-02-24,P1042,MX Master 3S,Electronics,Peripherals,Logitech,2025-02-24,1,112.50,0.10,Online,Cash,Camila,North,273.68,18196.56,865.96,123.54,0
10218,C1637,Pedro Pereira,SMB,New,2022-11-15,2025-12-19,P1007,iPhone 14,Electronics,Smartphones,Apple,2025-12-19,2,808.15,0.10,Retail,Debit Card,Diego,South,288.41,12519.59,4394.43,259.06,0
10219,C0046,Patrícia Souza,Consumer,New,2023-08-26,2025-10-02,P1039,235 Wireless Mouse,Electronics,Peripherals,HP,2025-10-02,2,28.02,0.10,Online,Cash,Ana,Central,297.85,17157.09,5694.26,154.44,0
10220,C0284,Thiago Mendes,Consumer,Returning,2022-07-14,2024-12-30,P1023,Galaxy A55,Electronics,Smartphones,Samsung,2024-12-30,1,517.96,0.00,Retail,Cash,Camila,West,299.21,14012.76,4866.21,308.03,0
10221,C0053,Rafael Gomes,Corporate,New,2023-01-26,2025-04-30,P1023,Galaxy A55,Electronics,Smartphones,Samsung,2025-04-30,1,512.30,0.15,Online,Credit Card,Eduardo,North,104.26,10470.57,4163.13,249.58,0
10222,C1369,Fernanda Costa,Consumer,New,2022-09-15,2025-05-26,P1035,Galaxy S24 Ultra,Electronics,Smartphones,Samsung,2025-05-26,1,1317.79,0.15,Online,Credit Card,Eduardo,South,154.71,17411.83,2148.15,204.95,0
10223,C1373,Igor Ribeiro,Consumer,New,2023-01-04,2025-10-12,P1024,Galaxy Tab S9 FE,Electronics,Tablets,Samsung,2025-10-12,1,508.87,0.05,Online,Credit Card,Ana,Central,142.45,10330.15,2822.69,281.11,0
10224,C1131,Gabriel Martins,SMB,New,2023-09-11,2024-10-17,P1013,WF-1000XM5,Electronics,Audio,Sony,2024-10-17,2,292.77,0.05,Online,Debit Card,Camila,North,251.94,10478.94,2280.42,396.91,0
10225,C1649,Patrícia Silva,SMB,New,2023-08-30,2024-07-05,P1037,AirPods 3,Electronics,Audio,Apple,2024-07-05,1,165.97,0.10,Online,Debit Card,Eduardo,West,130.19,15083.83,1324.98,292.28,0
10226,C1253,Patrícia Ribeiro,Consumer,New,2023-11-23,2025-06-07,P1022,XPS 13,Electronics,Laptops,Dell,2025-06-07,1,1208.54,0.00,Online,Credit Card,Bruno,South,314.22,12183.88,135.10,229.33,0
10227,C1691,Carlos Lima,SMB,New,2023-02-11,2025-07-13,P1017,Charge 5,Electronics,Audio,JBL,2025-07-13,1,179.07,0.10,Retail,Credit Card,Eduardo,West,176.07,14192.34,493.30,116.69,0
10228,C0893,Gabriel Barbosa,Consumer,New,2023-01-17,2025-05-06,P1034,iPhone 15 Plus,Electronics,Smartphones,Apple,2025-05-06,1,1184.73,0.05,Online,Credit Card,Ana,Central,268.57,16272.87,4644.75,126.54,0
10229,C1700,João Gomes,Consumer,New,2023-04-24,2025-01-01,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2025-01-01,1,969.07,0.10,Online,Cash,Bruno,West,45.25,6165.71,5764.53,128.97,0
10230,C0001,Ana Silva,Corporate,New,2023-07-30,2024-09-17,P1019,ThinkPad E14,Electronics,Laptops,Lenovo,2024-09-17,1,1100.94,0.05,Retail,Debit Card,Bruno,East,291.18,5640.51,4335.99,263.60,1
10231,C0297,Vanessa Teixeira,SMB,New,2023-07-31,2025-03-15,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2025-03-15,1,831.62,0.00,Online,Credit Card,Eduardo,West,135.84,13078.13,1122.14,150.26,0
